supplier_id,buyer_id,product_id,amount,time
59,64,23,388.0,15
59,78,30,36.0,15
61,55,21,120.0,15
61,87,21,36.0,15
62,73,29,262.0,15
62,82,25,3.0,15
62,83,29,8.0,15
62,85,29,144.0,15
62,86,25,8.0,15
62,90,25,16.0,15
62,92,21,115.0,15
62,96,29,16.0,15
62,101,29,54.0,15
62,105,29,42.0,15
62,106,29,161.0,15
64,50,20,192.0,15
64,62,24,1529.0,15
64,64,20,198.0,15
64,78,20,80.0,15
64,83,32,9.0,15
64,90,32,96.0,15
64,101,32,146.0,15
65,62,16,360.0,15
65,68,20,75.0,15
65,69,24,513.0,15
65,73,24,2058.0,15
65,74,24,496.0,15
65,93,20,54.0,15
66,52,23,656.0,15
66,73,23,296.0,15
68,71,18,384.0,15
68,73,18,1052.0,15
68,77,25,12.0,15
68,83,18,180.0,15
68,83,22,120.0,15
68,97,25,12.0,15
68,99,25,72.0,15
69,73,29,182.0,15
69,81,25,12.0,15
69,82,28,4.0,15
69,102,25,12.0,15
69,103,28,2.0,15
69,106,28,160.0,15
70,71,18,48.0,15
71,73,33,236.0,15
71,76,25,32.0,15
71,81,25,3.0,15
71,89,25,6.0,15
71,97,34,9.0,15
71,111,33,48.0,15
72,99,32,112.0,15
73,83,29,8.0,15
73,109,29,102.0,15
73,115,29,116.0,15
73,118,28,2.0,15
74,81,26,6.0,15
74,87,33,48.0,15
74,104,26,8.0,15
74,104,43,12.0,15
74,105,43,2.0,15
74,107,43,38.0,15
74,108,26,4.0,15
75,100,41,8.0,15
75,101,41,6.0,15
78,106,38,8.0,15
78,106,39,8.0,15
78,110,38,2.0,15
78,117,30,26.0,15
80,110,44,11.0,15
80,112,44,6.0,15
83,75,25,14.0,15
83,98,25,132.0,15
83,102,25,18.0,15
83,110,40,16.0,15
83,116,40,1.0,15
85,78,30,12.0,15
85,95,38,10.0,15
85,101,38,8.0,15
85,105,38,6.0,15
85,112,38,2.0,15
85,116,30,6.0,15
85,116,38,16.0,15
85,116,39,2.0,15
85,117,38,10.0,15
86,76,32,40.0,15
86,109,32,93.0,15
86,110,41,12.0,15
86,113,32,336.0,15
87,82,26,4.0,15
87,87,34,4.0,15
87,97,26,6.0,15
87,104,34,2.0,15
87,111,34,17.0,15
88,76,32,28.0,15
88,91,32,36.0,15
90,100,44,4.0,15
90,114,44,12.0,15
91,98,25,24.0,15
92,81,34,2.0,15
92,82,34,6.0,15
92,92,26,6.0,15
92,92,33,64.0,15
92,103,33,120.0,15
92,118,34,1.0,15
93,75,25,20.0,15
93,113,25,12.0,15
96,112,42,18.0,15
101,101,40,16.0,15
105,110,40,20.0,15
105,113,40,18.0,15
105,114,40,12.0,15
106,96,42,68.0,15
106,106,42,16.0,15
106,111,42,32.0,15
106,118,42,12.0,15
107,107,42,24.0,15
111,118,42,12.0,15
115,95,42,16.0,15
115,101,42,8.0,15
115,110,42,6.0,15
115,117,42,44.0,15
0,10,0,2058.0,16
0,17,0,39825.0,16
0,19,3,7296.0,16
0,21,2,17088.0,16
0,22,0,12.0,16
0,39,0,4215.0,16
0,40,2,29200.0,16
0,45,11,2256.0,16
0,47,0,26565.0,16
0,64,11,3604.0,16
1,64,7,10164.0,16
2,24,7,912.0,16
2,41,7,1716.0,16
3,1,1,18480.0,16
3,1,2,18480.0,16
3,2,1,24912.0,16
3,2,2,24912.0,16
3,5,2,16.0,16
3,12,1,8848.0,16
3,13,2,16.0,16
3,17,2,53136.0,16
3,22,2,16.0,16
3,27,14,2486.0,16
3,32,1,2535.0,16
3,35,14,2025.0,16
3,49,14,6495.0,16
3,61,14,2076.0,16
3,65,14,5528.0,16
4,0,0,4072.0,16
4,5,0,32.0,16
4,8,1,15036.0,16
4,11,0,936.0,16
4,16,0,1280.0,16
4,19,0,1824.0,16
4,23,0,13346.0,16
4,23,2,1824.0,16
4,26,3,444.0,16
4,26,11,4.0,16
4,27,1,28352.0,16
4,28,0,12672.0,16
4,29,2,31228.0,16
4,30,11,1159.0,16
4,31,0,648.0,16
4,32,0,2535.0,16
4,40,0,21900.0,16
4,41,11,7246.0,16
4,45,2,99900.0,16
4,47,11,10.0,16
5,4,3,37340.0,16
6,29,12,21.0,16
7,26,2,1776.0,16
7,30,14,4636.0,16
8,30,7,3477.0,16
8,38,7,2238.0,16
8,45,7,2256.0,16
8,53,7,2856.0,16
8,61,7,2076.0,16
10,33,3,24.0,16
11,39,9,256.0,16
11,56,10,48.0,16
13,40,13,4.0,16
14,56,5,32.0,16
14,68,5,181.0,16
16,5,3,16.0,16
16,10,3,8232.0,16
16,13,0,32.0,16
16,14,0,1335.0,16
16,27,0,3792.0,16
16,32,9,160.0,16
16,40,3,7300.0,16
16,42,0,72.0,16
16,42,9,288.0,16
16,44,0,1824.0,16
16,47,3,8855.0,16
16,56,9,64.0,16
17,26,8,2.0,16
17,26,12,4.0,16
17,40,8,8.0,16
17,41,12,8538.0,16
17,59,12,1884.0,16
19,6,3,10494.0,16
19,43,3,68.0,16
19,65,11,2740.0,16
20,11,4,624.0,16
20,42,4,48.0,16
23,0,3,16288.0,16
23,3,1,31334.0,16
23,3,2,31334.0,16
23,4,0,9335.0,16
23,6,0,31482.0,16
23,6,2,41976.0,16
23,7,1,36260.0,16
23,7,2,36260.0,16
23,8,2,15036.0,16
23,12,2,8848.0,16
23,13,3,16.0,16
23,14,1,1335.0,16
23,16,3,5120.0,16
23,17,3,13311.0,16
23,21,1,17088.0,16
23,22,3,4.0,16
23,23,1,1824.0,16
23,23,3,46088.0,16
23,24,11,304.0,16
23,25,0,22971.0,16
23,25,1,27578.0,16
23,25,2,4607.0,16
23,26,0,1332.0,16
23,27,2,24560.0,16
23,28,1,12672.0,16
23,29,0,23421.0,16
23,29,3,7807.0,16
23,29,11,14.0,16
23,33,0,48.0,16
23,33,2,24.0,16
23,33,11,8.0,16
23,35,6,1200.0,16
23,35,11,1200.0,16
23,37,1,1501.0,16
23,37,2,1501.0,16
23,37,11,664.0,16
23,38,11,3256.0,16
23,39,1,2991.0,16
23,40,11,2.0,16
23,43,0,88.0,16
23,43,2,68.0,16
23,44,3,7296.0,16
23,45,1,99900.0,16
23,47,2,35420.0,16
23,59,11,410.0,16
23,60,11,12.0,16
23,63,11,4.0,16
23,66,11,1224.0,16
23,68,11,320.0,16
23,70,6,220.0,16
23,70,11,300.0,16
24,55,24,32.0,16
25,24,14,1216.0,16
25,35,5,4425.0,16
25,39,5,128.0,16
25,42,5,144.0,16
25,53,14,2856.0,16
25,62,5,3043.0,16
25,62,14,9129.0,16
25,66,14,1224.0,16
25,70,5,440.0,16
25,70,14,40.0,16
26,33,12,12.0,16
26,37,12,200.0,16
26,60,12,18.0,16
26,63,12,6.0,16
27,37,14,1032.0,16
27,38,14,13024.0,16
27,45,14,2256.0,16
27,55,18,28.0,16
27,59,14,410.0,16
27,64,14,14384.0,16
27,69,18,180.0,16
27,73,18,118.0,16
27,83,18,72.0,16
27,87,18,4.0,16
27,93,18,486.0,16
28,92,19,16.0,16
29,47,8,2.0,16
30,54,24,30.0,16
30,66,24,258.0,16
30,69,24,327.0,16
31,32,10,120.0,16
31,70,9,220.0,16
32,32,5,80.0,16
32,49,5,2165.0,16
32,87,19,16.0,16
33,26,13,8.0,16
33,33,13,8.0,16
33,60,13,12.0,16
33,63,13,4.0,16
33,64,13,10.0,16
35,54,18,40.0,16
35,61,5,692.0,16
35,62,18,1860.0,16
35,62,22,434.0,16
35,68,18,183.0,16
35,68,22,68.0,16
35,69,22,56.0,16
35,71,18,220.0,16
35,92,18,304.0,16
37,41,14,27500.0,16
37,51,20,144.0,16
37,59,20,200.0,16
37,68,14,341.0,16
37,87,20,240.0,16
38,65,20,434.0,16
38,65,24,584.0,16
38,85,24,690.0,16
38,87,24,90.0,16
39,27,5,2486.0,16
39,42,10,216.0,16
39,53,5,952.0,16
39,54,19,16.0,16
40,30,12,4636.0,16
40,38,12,5494.0,16
41,52,20,1404.0,16
41,59,20,48.0,16
41,62,20,4401.0,16
41,67,20,48.0,16
41,68,20,246.0,16
41,69,20,1049.0,16
41,71,16,48.0,16
41,86,20,232.0,16
41,93,16,64.0,16
42,39,10,192.0,16
42,74,19,72.0,16
43,47,13,20.0,16
43,64,8,8.0,16
43,67,8,6.0,16
44,35,9,1200.0,16
45,49,7,6495.0,16
45,59,7,410.0,16
45,59,23,48.0,16
45,62,7,9129.0,16
45,62,23,268.0,16
45,65,7,2703.0,16
45,65,23,564.0,16
45,66,7,1224.0,16
45,66,23,86.0,16
45,74,23,68.0,16
45,85,23,118.0,16
45,86,23,64.0,16
47,24,12,1216.0,16
47,40,12,2.0,16
47,45,12,4512.0,16
47,47,12,13.0,16
47,64,12,24952.0,16
49,69,21,384.0,16
49,71,21,841.0,16
49,73,21,108.0,16
52,57,24,1137.0,16
53,74,21,422.0,16
54,57,21,1962.0,16
54,80,28,10.0,16
54,81,26,2.0,16
54,81,34,6.0,16
54,97,28,4.0,16
54,103,26,4.0,16
55,82,26,2.0,16
55,90,28,12.0,16
55,113,28,16.0,16
56,55,19,48.0,16
57,55,21,112.0,16
57,62,21,1867.0,16
58,67,23,96.0,16
61,54,21,69.0,16
62,73,28,504.0,16
62,78,31,39.0,16
62,79,28,1.0,16
62,81,28,6.0,16
62,87,21,16.0,16
62,90,25,56.0,16
62,92,21,310.0,16
62,92,28,6.0,16
62,113,25,8.0,16
62,115,28,176.0,16
64,64,20,196.0,16
64,85,20,96.0,16
65,55,20,16.0,16
65,62,16,184.0,16
65,69,20,475.0,16
65,69,24,487.0,16
65,74,24,332.0,16
65,78,20,48.0,16
65,78,24,24.0,16
65,86,24,96.0,16
65,93,20,48.0,16
66,52,23,1708.0,16
66,117,30,16.0,16
67,90,32,48.0,16
68,83,22,48.0,16
68,91,16,160.0,16
69,74,29,26.0,16
69,78,29,147.0,16
69,86,29,4.0,16
69,97,28,3.0,16
69,103,28,4.0,16
69,117,29,30.0,16
73,78,31,63.0,16
73,81,28,6.0,16
73,83,29,11.0,16
73,96,37,28.0,16
73,103,37,23.0,16
73,103,42,48.0,16
73,104,37,8.0,16
73,104,42,20.0,16
73,105,29,65.0,16
73,106,28,144.0,16
73,106,43,2.0,16
73,107,42,60.0,16
73,109,29,267.0,16
73,111,42,8.0,16
73,111,43,46.0,16
73,113,42,12.0,16
73,114,42,14.0,16
73,115,29,202.0,16
73,116,42,24.0,16
74,74,31,16.0,16
74,74,34,118.0,16
74,78,31,78.0,16
74,81,34,2.0,16
74,97,26,4.0,16
74,104,26,6.0,16
74,108,26,8.0,16
74,117,31,26.0,16
74,118,26,8.0,16
75,100,41,8.0,16
75,101,41,4.0,16
75,112,41,8.0,16
75,113,41,12.0,16
75,114,41,6.0,16
76,95,41,34.0,16
78,106,38,4.0,16
78,106,39,6.0,16
78,110,38,8.0,16
83,98,25,60.0,16
83,116,40,2.0,16
83,117,40,1.0,16
84,79,25,3.0,16
84,113,25,116.0,16
87,104,37,4.0,16
90,100,44,12.0,16
90,110,44,7.0,16
90,114,44,6.0,16
91,75,25,52.0,16
91,99,25,112.0,16
91,100,40,12.0,16
92,82,34,3.0,16
92,92,26,4.0,16
92,104,34,1.0,16
93,75,25,36.0,16
93,76,25,8.0,16
93,86,25,18.0,16
96,106,43,4.0,16
96,112,42,4.0,16
96,116,43,8.0,16
98,95,44,14.0,16
98,110,44,11.0,16
98,112,44,1.0,16
99,95,44,22.0,16
101,101,40,26.0,16
101,112,40,21.0,16
105,100,40,3.0,16
105,110,40,16.0,16
105,117,40,8.0,16
106,96,42,84.0,16
106,106,42,20.0,16
106,111,42,8.0,16
106,111,43,12.0,16
106,114,42,6.0,16
109,95,40,25.0,16
111,116,37,12.0,16
113,95,44,8.0,16
113,101,44,23.0,16
113,112,44,23.0,16
113,113,44,22.0,16
113,114,44,8.0,16
115,95,42,24.0,16
115,101,42,10.0,16
115,110,42,14.0,16
115,111,42,16.0,16
115,117,42,52.0,16
116,117,38,2.0,16
117,105,38,2.0,16
117,106,38,6.0,16
0,10,0,562.0,17
0,11,3,128.0,17
0,22,0,8646.0,17
0,27,11,424.0,17
0,39,0,1296.0,17
0,44,2,100.0,17
0,45,11,2212.0,17
0,47,0,24504.0,17
0,48,0,164.0,17
0,64,11,1436.0,17
1,30,7,2964.0,17
1,64,7,1656.0,17
2,24,7,996.0,17
2,41,7,5232.0,17
3,1,1,14472.0,17
3,1,2,14472.0,17
3,2,1,16680.0,17
3,2,2,16680.0,17
3,3,1,43614.0,17
3,13,2,4.0,17
3,17,2,30.0,17
3,22,2,11528.0,17
3,25,1,13355.0,17
3,27,14,1057.0,17
3,32,1,8667.0,17
3,35,14,3657.0,17
3,37,14,2556.0,17
3,52,14,10488.0,17
3,62,14,2976.0,17
3,64,14,5728.0,17
3,65,14,4872.0,17
4,0,0,2852.0,17
4,5,0,48.0,17
4,7,2,792.0,17
4,8,1,37080.0,17
4,16,0,960.0,17
4,19,0,132.0,17
4,23,2,560.0,17
4,26,2,1560.0,17
4,26,3,390.0,17
4,26,11,4.0,17
4,27,1,13360.0,17
4,30,11,988.0,17
4,31,0,1632.0,17
4,31,3,2208.0,17
4,32,0,8667.0,17
4,33,0,200.0,17
4,35,1,2754.0,17
4,40,0,19458.0,17
4,41,11,8343.0,17
4,44,1,100.0,17
4,48,2,32.0,17
5,0,3,11408.0,17
5,4,3,31736.0,17
5,67,13,8.0,17
6,29,12,6.0,17
6,52,12,10488.0,17
7,5,2,24.0,17
7,29,2,14858.0,17
7,30,14,3952.0,17
7,41,14,32308.0,17
7,45,2,50104.0,17
8,53,7,2991.0,17
8,57,7,768.0,17
10,38,11,2052.0,17
10,47,11,6.0,17
11,56,10,312.0,17
12,45,7,2212.0,17
13,40,13,8.0,17
15,18,4,288.0,17
15,42,4,720.0,17
16,4,0,7934.0,17
16,5,3,24.0,17
16,10,3,2248.0,17
16,13,0,8.0,17
16,23,0,5558.0,17
16,32,9,288.0,17
16,35,0,2754.0,17
16,39,9,32.0,17
16,40,3,6486.0,17
16,44,0,688.0,17
16,46,9,544.0,17
16,47,3,8168.0,17
16,48,3,528.0,17
16,56,9,416.0,17
17,26,8,2.0,17
17,26,12,4.0,17
17,47,8,10.0,17
17,65,12,3891.0,17
19,6,3,10162.0,17
19,33,3,100.0,17
19,35,11,1824.0,17
19,43,3,42.0,17
21,38,7,1296.0,17
21,62,7,2976.0,17
22,67,12,4.0,17
23,3,2,43614.0,17
23,6,0,30486.0,17
23,6,2,40648.0,17
23,7,1,792.0,17
23,8,2,37080.0,17
23,11,0,32.0,17
23,13,3,4.0,17
23,14,0,1440.0,17
23,14,1,1440.0,17
23,16,3,3840.0,17
23,17,3,30.0,17
23,18,0,432.0,17
23,19,3,528.0,17
23,22,3,2882.0,17
23,23,1,560.0,17
23,23,3,19992.0,17
23,24,11,332.0,17
23,25,0,10209.0,17
23,25,2,3146.0,17
23,26,0,1170.0,17
23,27,2,13360.0,17
23,28,0,2334.0,17
23,28,1,2334.0,17
23,29,0,11139.0,17
23,29,3,3719.0,17
23,29,11,4.0,17
23,33,2,100.0,17
23,35,6,1824.0,17
23,37,1,858.0,17
23,37,2,858.0,17
23,37,11,2046.0,17
23,39,1,648.0,17
23,40,2,25944.0,17
23,40,11,4.0,17
23,42,0,1080.0,17
23,43,2,42.0,17
23,44,3,2352.0,17
23,45,1,50104.0,17
23,47,2,32672.0,17
23,48,1,32.0,17
23,52,11,2622.0,17
23,59,11,700.0,17
23,63,11,4.0,17
23,65,11,2366.0,17
23,66,11,1616.0,17
23,67,11,4.0,17
24,51,24,200.0,17
24,55,24,104.0,17
25,53,14,2991.0,17
25,66,14,1616.0,17
26,37,12,438.0,17
26,63,12,6.0,17
27,38,14,8208.0,17
27,45,14,2212.0,17
27,49,14,12672.0,17
27,55,18,56.0,17
27,57,14,768.0,17
27,59,14,700.0,17
27,69,18,127.0,17
27,71,18,464.0,17
27,73,18,1680.0,17
27,93,18,159.0,17
29,59,12,1400.0,17
29,65,12,3175.0,17
29,66,12,2448.0,17
30,52,24,470.0,17
30,54,24,30.0,17
30,69,24,497.0,17
30,72,24,162.0,17
32,87,19,16.0,17
32,92,19,24.0,17
33,26,13,8.0,17
33,63,13,4.0,17
35,54,18,40.0,17
35,62,18,1256.0,17
35,62,22,388.0,17
35,68,18,165.0,17
35,68,22,54.0,17
35,69,22,6.0,17
35,71,22,20.0,17
35,74,18,688.0,17
35,87,18,52.0,17
35,91,22,80.0,17
35,92,18,166.0,17
37,24,14,1328.0,17
37,52,20,404.0,17
37,68,14,173.0,17
37,71,20,416.0,17
37,83,20,72.0,17
38,59,24,136.0,17
38,65,20,552.0,17
38,67,24,48.0,17
38,73,20,1884.0,17
38,85,24,354.0,17
38,92,20,240.0,17
38,92,24,50.0,17
39,54,19,64.0,17
40,30,12,3952.0,17
40,38,12,3348.0,17
41,52,20,800.0,17
41,52,24,1088.0,17
41,54,24,200.0,17
41,57,20,1534.0,17
41,59,20,72.0,17
41,68,20,537.0,17
41,71,16,32.0,17
41,71,20,1872.0,17
41,71,24,100.0,17
41,72,20,162.0,17
41,73,24,441.0,17
41,84,16,56.0,17
41,86,20,168.0,17
41,88,24,30.0,17
41,91,20,120.0,17
41,93,16,208.0,17
42,39,10,24.0,17
42,74,19,72.0,17
43,29,13,6.0,17
43,40,8,4.0,17
43,47,13,4.0,17
43,64,8,4.0,17
43,67,8,6.0,17
44,35,9,1824.0,17
45,49,7,12672.0,17
45,51,23,400.0,17
45,52,7,7866.0,17
45,59,7,700.0,17
45,62,23,460.0,17
45,65,7,2121.0,17
45,65,23,868.0,17
45,66,7,1616.0,17
45,71,23,32.0,17
45,72,23,324.0,17
45,85,23,172.0,17
47,24,12,1328.0,17
47,40,12,4.0,17
47,45,12,4424.0,17
47,47,12,7.0,17
47,64,12,3092.0,17
49,54,21,121.0,17
49,69,21,472.0,17
49,73,21,1572.0,17
51,75,32,72.0,17
53,57,21,724.0,17
53,74,21,228.0,17
54,97,28,1.0,17
54,98,28,28.0,17
54,102,26,4.0,17
54,108,34,6.0,17
55,79,26,2.0,17
55,82,26,10.0,17
55,90,28,12.0,17
55,113,28,4.0,17
56,55,19,16.0,17
57,104,28,8.0,17
57,106,28,480.0,17
57,108,28,21.0,17
59,57,23,72.0,17
59,64,23,740.0,17
59,78,23,130.0,17
61,55,21,224.0,17
61,71,21,468.0,17
62,62,21,2811.0,17
62,79,25,3.0,17
62,81,25,3.0,17
62,82,25,3.0,17
62,86,25,26.0,17
62,87,21,52.0,17
62,90,25,96.0,17
62,92,21,180.0,17
62,101,25,6.0,17
62,113,25,80.0,17
64,52,24,854.0,17
64,62,24,3884.0,17
64,64,20,202.0,17
64,65,24,524.0,17
65,55,20,294.0,17
65,62,16,980.0,17
65,84,20,42.0,17
65,86,32,36.0,17
65,93,20,156.0,17
65,98,32,52.0,17
65,101,32,99.0,17
65,105,32,105.0,17
66,76,27,16.0,17
66,94,27,48.0,17
66,117,27,36.0,17
68,57,18,1431.0,17
68,91,16,12.0,17
68,97,25,3.0,17
68,99,25,28.0,17
68,108,25,3.0,17
69,74,29,59.0,17
69,78,29,132.0,17
69,94,25,24.0,17
69,102,25,3.0,17
69,107,28,96.0,17
69,111,29,24.0,17
69,117,29,68.0,17
70,69,22,54.0,17
70,91,16,32.0,17
73,85,29,6.0,17
73,103,42,52.0,17
73,104,42,4.0,17
73,107,42,32.0,17
73,113,42,8.0,17
73,114,42,14.0,17
73,116,42,16.0,17
73,118,28,2.0,17
74,73,34,39.0,17
74,74,31,17.0,17
74,74,34,110.0,17
74,81,34,7.0,17
74,92,34,2.0,17
74,102,34,2.0,17
74,103,34,2.0,17
74,104,34,5.0,17
74,105,43,4.0,17
74,107,43,24.0,17
74,108,26,12.0,17
74,118,26,6.0,17
78,96,43,54.0,17
78,103,43,36.0,17
78,105,43,3.0,17
78,107,43,24.0,17
78,116,43,18.0,17
78,117,30,16.0,17
78,117,43,18.0,17
78,118,43,22.0,17
85,75,27,12.0,17
85,85,27,220.0,17
85,86,27,52.0,17
85,89,27,12.0,17
85,116,27,8.0,17
85,116,30,24.0,17
86,76,32,36.0,17
86,113,32,12.0,17
87,81,26,2.0,17
87,87,34,12.0,17
87,97,26,2.0,17
87,111,33,60.0,17
87,111,34,15.0,17
90,114,44,10.0,17
92,92,26,4.0,17
106,106,42,20.0,17
115,95,42,6.0,17
115,101,42,14.0,17
115,110,42,8.0,17
115,117,42,16.0,17
117,105,39,6.0,17
0,6,3,6.0,18
0,16,0,608.0,18
0,22,0,2658.0,18
0,33,0,96.0,18
0,39,0,1533.0,18
0,45,11,1158.0,18
0,47,11,8.0,18
0,64,11,1686.0,18
1,64,7,3618.0,18
2,24,7,180.0,18
2,41,7,3990.0,18
3,1,1,9564.0,18
3,1,2,9564.0,18
3,2,1,17100.0,18
3,2,2,17100.0,18
3,3,1,12884.0,18
3,5,2,24.0,18
3,17,2,29500.0,18
3,24,14,240.0,18
3,29,2,5184.0,18
3,35,14,1857.0,18
3,37,14,1708.0,18
3,41,14,24784.0,18
3,49,14,7455.0,18
3,52,14,2876.0,18
3,61,14,2154.0,18
3,65,14,2540.0,18
4,0,0,6070.0,18
4,5,0,48.0,18
4,8,1,23516.0,18
4,22,2,3544.0,18
4,23,2,684.0,18
4,26,2,1720.0,18
4,26,3,430.0,18
4,26,11,2.0,18
4,27,1,13750.0,18
4,30,11,198.0,18
4,31,0,216.0,18
4,32,0,6264.0,18
4,37,1,14230.0,18
4,38,11,1226.0,18
4,40,0,26013.0,18
4,41,11,6364.0,18
4,42,0,1806.0,18
4,45,2,37268.0,18
4,58,11,144.0,18
5,4,3,3200.0,18
5,67,13,12.0,18
6,41,12,10162.0,18
7,30,14,792.0,18
7,42,1,1734.0,18
7,45,1,37268.0,18
8,30,7,594.0,18
8,38,7,3342.0,18
8,45,7,1158.0,18
8,53,7,648.0,18
8,61,7,2154.0,18
8,62,7,1374.0,18
10,0,3,24280.0,18
10,59,11,562.0,18
11,68,9,32.0,18
13,33,13,2.0,18
16,4,0,800.0,18
16,5,3,24.0,18
16,23,0,7721.0,18
16,39,9,480.0,18
16,40,3,8671.0,18
16,42,9,288.0,18
16,47,3,7009.0,18
16,56,9,192.0,18
17,26,8,8.0,18
18,56,10,144.0,18
19,31,11,100.0,18
19,43,3,94.0,18
19,68,11,32.0,18
22,52,12,2876.0,18
22,67,12,6.0,18
23,3,2,12884.0,18
23,6,0,18.0,18
23,6,2,24.0,18
23,7,1,4236.0,18
23,7,2,4236.0,18
23,8,2,23516.0,18
23,11,0,944.0,18
23,11,3,1472.0,18
23,14,0,2799.0,18
23,14,1,2799.0,18
23,16,3,2432.0,18
23,17,0,22098.0,18
23,17,3,7402.0,18
23,22,3,886.0,18
23,23,1,684.0,18
23,23,3,28148.0,18
23,24,11,60.0,18
23,25,0,6150.0,18
23,25,1,7404.0,18
23,25,2,1254.0,18
23,26,0,1290.0,18
23,27,2,13750.0,18
23,29,0,3888.0,18
23,29,3,1296.0,18
23,32,1,6264.0,18
23,33,2,48.0,18
23,33,3,48.0,18
23,33,11,2.0,18
23,35,6,488.0,18
23,35,11,552.0,18
23,37,2,14230.0,18
23,37,11,728.0,18
23,39,1,813.0,18
23,40,2,34684.0,18
23,40,11,8.0,18
23,43,0,104.0,18
23,43,2,94.0,18
23,44,0,412.0,18
23,44,3,1648.0,18
23,47,0,21027.0,18
23,47,2,28036.0,18
23,52,11,719.0,18
23,60,11,2.0,18
23,65,11,1265.0,18
23,66,11,960.0,18
23,67,11,6.0,18
23,70,6,72.0,18
23,70,11,136.0,18
24,51,24,176.0,18
24,55,24,156.0,18
25,27,14,164.0,18
25,53,14,648.0,18
25,62,14,1374.0,18
25,66,14,960.0,18
26,33,12,3.0,18
26,37,12,384.0,18
26,60,12,3.0,18
27,38,14,4904.0,18
27,45,14,1158.0,18
27,59,14,562.0,18
27,64,14,6704.0,18
27,70,14,32.0,18
27,93,16,212.0,18
29,65,12,1793.0,18
29,66,12,5152.0,18
30,69,24,364.0,18
30,85,24,624.0,18
31,32,9,480.0,18
31,70,9,72.0,18
33,26,13,4.0,18
33,40,13,16.0,18
33,47,13,10.0,18
33,60,13,2.0,18
33,64,13,18.0,18
35,91,18,120.0,18
35,93,22,106.0,18
37,58,14,144.0,18
37,68,14,714.0,18
37,68,16,896.0,18
37,69,16,108.0,18
38,65,20,88.0,18
38,73,20,1688.0,18
38,74,20,64.0,18
38,78,24,20.0,18
38,91,20,24.0,18
38,92,24,104.0,18
40,26,12,2.0,18
40,30,12,792.0,18
40,38,12,4568.0,18
40,59,12,1124.0,18
41,52,20,740.0,18
41,57,20,1234.0,18
41,59,20,80.0,18
41,62,20,2604.0,18
41,64,24,112.0,18
41,67,20,72.0,18
41,69,20,482.0,18
41,71,16,48.0,18
41,71,20,418.0,18
41,73,20,1094.0,18
41,74,20,50.0,18
41,83,16,448.0,18
41,86,20,24.0,18
41,93,16,192.0,18
42,39,10,360.0,18
43,64,8,6.0,18
43,67,8,6.0,18
44,31,6,100.0,18
44,35,9,488.0,18
45,49,7,7455.0,18
45,51,23,352.0,18
45,52,7,2157.0,18
45,58,7,144.0,18
45,59,7,562.0,18
45,59,23,72.0,18
45,62,23,236.0,18
45,65,7,1248.0,18
45,65,23,1104.0,18
45,66,7,960.0,18
45,66,23,84.0,18
45,71,23,56.0,18
45,74,23,100.0,18
45,85,23,208.0,18
47,24,12,240.0,18
47,40,8,8.0,18
47,40,12,8.0,18
47,45,12,2316.0,18
47,47,12,11.0,18
47,58,12,288.0,18
48,31,9,100.0,18
48,68,6,32.0,18
52,57,24,688.0,18
52,62,24,1934.0,18
52,76,27,28.0,18
52,78,27,32.0,18
52,85,27,62.0,18
52,85,30,840.0,18
52,99,32,60.0,18
54,80,28,16.0,18
54,82,26,8.0,18
54,97,28,5.0,18
54,98,28,2.0,18
54,102,26,2.0,18
54,103,26,6.0,18
54,108,34,4.0,18
54,115,28,96.0,18
55,79,26,4.0,18
55,90,28,20.0,18
55,96,28,8.0,18
55,113,28,24.0,18
57,96,31,18.0,18
59,64,23,660.0,18
59,78,23,40.0,18
59,78,30,68.0,18
62,73,28,664.0,18
62,77,28,6.0,18
62,79,25,6.0,18
62,79,28,3.0,18
62,81,28,12.0,18
62,82,28,19.0,18
62,86,25,12.0,18
62,90,25,80.0,18
62,92,28,14.0,18
62,96,29,88.0,18
62,99,28,42.0,18
62,101,29,42.0,18
62,102,28,2.0,18
62,105,29,35.0,18
62,106,29,40.0,18
62,111,28,512.0,18
62,111,29,18.0,18
62,113,25,96.0,18
62,115,28,376.0,18
64,62,24,1713.0,18
64,64,20,420.0,18
64,65,24,434.0,18
64,78,20,16.0,18
64,85,20,40.0,18
65,55,20,60.0,18
65,62,16,476.0,18
65,66,24,216.0,18
65,71,24,66.0,18
65,74,24,544.0,18
65,85,24,660.0,18
65,86,32,52.0,18
65,93,20,144.0,18
65,98,32,60.0,18
65,105,32,150.0,18
66,52,23,760.0,18
66,86,23,464.0,18
67,98,32,24.0,18
68,57,18,181.0,18
68,77,25,24.0,18
68,108,25,3.0,18
69,78,29,48.0,18
69,86,29,21.0,18
69,89,25,22.0,18
69,102,25,9.0,18
69,103,28,6.0,18
69,107,28,112.0,18
69,115,29,18.0,18
71,73,33,108.0,18
71,76,25,10.0,18
71,111,31,8.0,18
72,101,32,81.0,18
73,73,31,54.0,18
73,78,31,20.0,18
73,115,29,46.0,18
73,118,28,6.0,18
74,81,26,12.0,18
74,104,26,2.0,18
74,105,43,7.0,18
74,107,43,52.0,18
74,108,26,4.0,18
75,101,41,2.0,18
75,114,41,4.0,18
76,95,41,12.0,18
76,110,41,6.0,18
83,98,25,24.0,18
85,75,27,104.0,18
85,85,27,78.0,18
85,86,27,16.0,18
86,101,41,10.0,18
