t,firm_id,firm_name,inbound_units,outbound_units,open_orders
0,112,firm144,0.0,0.0,4
0,113,firm145,0.0,0.0,2
0,114,firm146,0.0,0.0,4
0,115,firm147,0.0,0.0,6
0,116,firm148,0.0,0.0,4
0,117,firm149,0.0,0.0,2
1,0,firm0,0.0,0.0,0
1,1,firm1,0.0,0.0,0
1,2,firm2,0.0,0.0,0
1,3,firm3,0.0,0.0,0
1,4,firm4,0.0,0.0,0
1,5,firm6,0.0,0.0,0
1,6,firm7,0.0,0.0,0
1,7,firm11,0.0,0.0,0
1,8,firm12,0.0,0.0,0
1,9,firm13,0.0,0.0,0
1,10,firm14,0.0,0.0,0
1,11,firm17,0.0,0.0,0
1,12,firm19,0.0,0.0,0
1,13,firm22,0.0,0.0,0
1,14,firm23,0.0,0.0,0
1,15,firm24,0.0,0.0,0
1,16,firm26,0.0,0.0,0
1,17,firm27,0.0,0.0,0
1,18,firm28,0.0,0.0,0
1,19,firm29,0.0,0.0,0
1,20,firm30,0.0,0.0,5
1,21,firm32,0.0,0.0,0
1,22,firm33,0.0,0.0,0
1,23,firm34,0.0,0.0,0
1,24,firm36,0.0,0.0,0
1,25,firm37,0.0,0.0,3
1,26,firm38,0.0,0.0,0
1,27,firm39,0.0,0.0,0
1,28,firm41,0.0,0.0,0
1,29,firm42,0.0,0.0,0
1,30,firm43,0.0,0.0,0
1,31,firm45,0.0,0.0,2
1,32,firm46,0.0,0.0,0
1,33,firm47,0.0,0.0,0
1,34,firm48,0.0,0.0,0
1,35,firm49,0.0,0.0,0
1,36,firm51,0.0,0.0,0
1,37,firm52,0.0,0.0,2
1,38,firm53,0.0,0.0,0
1,39,firm54,0.0,0.0,1
1,40,firm55,0.0,0.0,0
1,41,firm56,0.0,0.0,0
1,42,firm57,0.0,0.0,1
1,43,firm58,0.0,0.0,1
1,44,firm59,0.0,0.0,0
1,45,firm60,0.0,0.0,10
1,46,firm61,0.0,0.0,0
1,47,firm62,0.0,0.0,1
1,48,firm63,0.0,0.0,2
1,49,firm64,0.0,0.0,9
1,50,firm65,0.0,0.0,0
1,51,firm66,0.0,0.0,4
1,52,firm67,0.0,0.0,7
1,53,firm68,0.0,0.0,0
1,54,firm69,0.0,0.0,0
1,55,firm70,0.0,0.0,22
1,56,firm71,0.0,0.0,6
1,57,firm72,0.0,0.0,7
1,58,firm74,0.0,0.0,4
1,59,firm76,0.0,0.0,1
1,60,firm78,0.0,0.0,6
1,61,firm79,0.0,0.0,3
1,62,firm80,0.0,0.0,40
1,63,firm81,0.0,0.0,8
1,64,firm82,0.0,0.0,0
1,65,firm83,0.0,0.0,3
1,66,firm85,0.0,0.0,8
1,67,firm87,0.0,0.0,1
1,68,firm88,0.0,0.0,0
1,69,firm91,0.0,0.0,3
1,70,firm92,0.0,0.0,3
1,71,firm93,0.0,0.0,6
1,72,firm95,0.0,0.0,6
1,73,firm96,0.0,0.0,10
1,74,firm97,0.0,0.0,1
1,75,firm98,0.0,0.0,3
1,76,firm99,0.0,0.0,3
1,77,firm100,0.0,0.0,1
1,78,firm101,0.0,0.0,0
1,79,firm103,0.0,0.0,4
1,80,firm106,0.0,0.0,7
1,81,firm107,0.0,0.0,11
1,82,firm108,0.0,0.0,31
1,83,firm109,0.0,0.0,7
1,84,firm110,0.0,0.0,6
1,85,firm111,0.0,0.0,0
1,86,firm113,0.0,0.0,5
1,87,firm114,0.0,0.0,6
1,88,firm115,0.0,0.0,9
1,89,firm116,0.0,0.0,2
1,90,firm117,0.0,0.0,4
1,91,firm118,0.0,0.0,4
1,92,firm119,0.0,0.0,5
1,93,firm120,0.0,0.0,6
1,94,firm121,0.0,0.0,7
1,95,firm122,0.0,0.0,6
1,96,firm123,0.0,0.0,6
1,97,firm124,0.0,0.0,10
1,98,firm125,0.0,0.0,4
1,99,firm126,0.0,0.0,7
1,100,firm127,0.0,0.0,3
1,101,firm130,0.0,0.0,6
1,102,firm131,0.0,0.0,3
1,103,firm132,0.0,0.0,13
1,104,firm134,0.0,0.0,5
1,105,firm135,0.0,0.0,6
1,106,firm136,0.0,0.0,3
1,107,firm137,0.0,0.0,4
1,108,firm138,0.0,0.0,7
1,109,firm140,0.0,0.0,10
1,110,firm142,0.0,0.0,11
1,111,firm143,0.0,0.0,6
1,112,firm144,0.0,0.0,7
1,113,firm145,0.0,0.0,3
1,114,firm146,0.0,0.0,6
1,115,firm147,0.0,0.0,10
1,116,firm148,0.0,0.0,6
1,117,firm149,0.0,0.0,3
2,0,firm0,0.0,0.0,0
2,1,firm1,0.0,0.0,6
2,2,firm2,0.0,0.0,0
2,3,firm3,0.0,0.0,0
2,4,firm4,0.0,0.0,0
2,5,firm6,0.0,0.0,0
2,6,firm7,0.0,0.0,2
2,7,firm11,0.0,0.0,0
2,8,firm12,0.0,0.0,0
2,9,firm13,0.0,0.0,2
2,10,firm14,0.0,0.0,1
2,11,firm17,0.0,0.0,1
2,12,firm19,0.0,0.0,1
2,13,firm22,0.0,0.0,1
2,14,firm23,0.0,0.0,6
2,15,firm24,0.0,0.0,1
2,16,firm26,0.0,0.0,2
2,17,firm27,0.0,0.0,0
2,18,firm28,0.0,0.0,1
2,19,firm29,0.0,0.0,2
2,20,firm30,0.0,0.0,11
2,21,firm32,0.0,0.0,1
2,22,firm33,0.0,0.0,0
2,23,firm34,0.0,0.0,7
2,24,firm36,0.0,0.0,8
2,25,firm37,0.0,0.0,13
2,26,firm38,0.0,0.0,0
2,27,firm39,0.0,0.0,2
2,28,firm41,0.0,0.0,3
2,29,firm42,0.0,0.0,0
2,30,firm43,0.0,0.0,5
2,31,firm45,0.0,0.0,5
2,32,firm46,0.0,0.0,1
2,33,firm47,0.0,0.0,0
2,34,firm48,0.0,0.0,0
2,35,firm49,0.0,0.0,9
2,36,firm51,0.0,0.0,3
2,37,firm52,0.0,0.0,5
2,38,firm53,0.0,0.0,0
2,39,firm54,0.0,0.0,2
2,40,firm55,0.0,0.0,3
2,41,firm56,0.0,0.0,2
2,42,firm57,0.0,0.0,7
2,43,firm58,0.0,0.0,3
2,44,firm59,0.0,0.0,0
2,45,firm60,0.0,0.0,16
2,46,firm61,0.0,0.0,1
2,47,firm62,0.0,0.0,2
2,48,firm63,0.0,0.0,7
2,49,firm64,0.0,0.0,18
2,50,firm65,0.0,0.0,2
2,51,firm66,0.0,0.0,10
2,52,firm67,0.0,0.0,11
2,53,firm68,0.0,0.0,1
2,54,firm69,0.0,0.0,1
2,55,firm70,0.0,0.0,32
2,56,firm71,0.0,0.0,11
2,57,firm72,0.0,0.0,13
2,58,firm74,0.0,0.0,11
2,59,firm76,0.0,0.0,1
2,60,firm78,0.0,0.0,12
2,61,firm79,0.0,0.0,6
2,62,firm80,0.0,0.0,64
2,63,firm81,0.0,0.0,20
2,64,firm82,0.0,0.0,1
2,65,firm83,0.0,0.0,3
2,66,firm85,0.0,0.0,12
2,67,firm87,0.0,0.0,1
2,68,firm88,0.0,0.0,0
2,69,firm91,0.0,0.0,5
2,70,firm92,0.0,0.0,6
2,71,firm93,0.0,0.0,11
2,72,firm95,0.0,0.0,8
2,73,firm96,0.0,0.0,16
2,74,firm97,0.0,0.0,2
2,75,firm98,0.0,0.0,4
2,76,firm99,0.0,0.0,3
2,77,firm100,0.0,0.0,5
2,78,firm101,0.0,0.0,0
2,79,firm103,0.0,0.0,8
2,80,firm106,0.0,0.0,12
2,81,firm107,0.0,0.0,16
2,82,firm108,0.0,0.0,47
2,83,firm109,0.0,0.0,14
2,84,firm110,0.0,0.0,8
2,85,firm111,0.0,0.0,1
2,86,firm113,0.0,0.0,8
2,87,firm114,0.0,0.0,10
2,88,firm115,0.0,0.0,13
2,89,firm116,0.0,0.0,3
2,90,firm117,0.0,0.0,6
2,91,firm118,0.0,0.0,8
2,92,firm119,0.0,0.0,8
2,93,firm120,0.0,0.0,8
2,94,firm121,0.0,0.0,9
2,95,firm122,0.0,0.0,8
2,96,firm123,0.0,0.0,8
2,97,firm124,0.0,0.0,13
2,98,firm125,0.0,0.0,5
2,99,firm126,0.0,0.0,10
2,100,firm127,0.0,0.0,4
2,101,firm130,0.0,0.0,8
2,102,firm131,0.0,0.0,4
2,103,firm132,0.0,0.0,18
2,104,firm134,0.0,0.0,7
2,105,firm135,0.0,0.0,8
2,106,firm136,0.0,0.0,4
2,107,firm137,0.0,0.0,6
2,108,firm138,0.0,0.0,9
2,109,firm140,0.0,0.0,13
2,110,firm142,0.0,0.0,17
2,111,firm143,0.0,0.0,8
2,112,firm144,0.0,0.0,8
2,113,firm145,0.0,0.0,4
2,114,firm146,0.0,0.0,8
2,115,firm147,0.0,0.0,14
2,116,firm148,0.0,0.0,8
2,117,firm149,0.0,0.0,7
3,0,firm0,0.0,0.0,0
3,1,firm1,0.0,0.0,18
3,2,firm2,0.0,0.0,4
3,3,firm3,0.0,0.0,3
3,4,firm4,0.0,0.0,1
3,5,firm6,0.0,0.0,4
3,6,firm7,0.0,0.0,7
3,7,firm11,0.0,0.0,2
3,8,firm12,0.0,0.0,1
3,9,firm13,0.0,0.0,12
3,10,firm14,0.0,0.0,8
3,11,firm17,0.0,0.0,5
3,12,firm19,0.0,0.0,16
3,13,firm22,0.0,0.0,7
3,14,firm23,0.0,0.0,24
3,15,firm24,0.0,0.0,9
3,16,firm26,0.0,0.0,8
3,17,firm27,0.0,0.0,0
3,18,firm28,0.0,0.0,1
3,19,firm29,0.0,0.0,4
3,20,firm30,0.0,0.0,19
3,21,firm32,0.0,0.0,6
3,22,firm33,0.0,0.0,1
3,23,firm34,0.0,0.0,9
3,24,firm36,0.0,0.0,12
3,25,firm37,0.0,0.0,20
3,26,firm38,0.0,0.0,0
3,27,firm39,0.0,0.0,3
3,28,firm41,0.0,0.0,5
3,29,firm42,0.0,0.0,4
3,30,firm43,0.0,0.0,8
3,31,firm45,0.0,0.0,8
3,32,firm46,0.0,0.0,2
3,33,firm47,0.0,0.0,1
3,34,firm48,0.0,0.0,1
3,35,firm49,0.0,0.0,20
3,36,firm51,0.0,0.0,4
3,37,firm52,0.0,0.0,7
3,38,firm53,0.0,0.0,0
3,39,firm54,0.0,0.0,4
3,40,firm55,0.0,0.0,8
3,41,firm56,0.0,0.0,10
3,42,firm57,0.0,0.0,15
3,43,firm58,0.0,0.0,5
3,44,firm59,0.0,0.0,1
3,45,firm60,0.0,0.0,22
3,46,firm61,0.0,0.0,1
3,47,firm62,0.0,0.0,4
3,48,firm63,0.0,0.0,10
3,49,firm64,0.0,0.0,27
3,50,firm65,0.0,0.0,6
3,51,firm66,0.0,0.0,17
3,52,firm67,0.0,0.0,17
3,53,firm68,0.0,0.0,2
3,54,firm69,0.0,0.0,1
3,55,firm70,0.0,0.0,41
3,56,firm71,0.0,0.0,18
3,57,firm72,0.0,0.0,19
3,58,firm74,0.0,0.0,18
3,59,firm76,0.0,0.0,2
3,60,firm78,0.0,0.0,18
3,61,firm79,0.0,0.0,14
3,62,firm80,0.0,0.0,94
3,63,firm81,0.0,0.0,28
3,64,firm82,0.0,0.0,1
3,65,firm83,0.0,0.0,4
3,66,firm85,0.0,0.0,19
3,67,firm87,0.0,0.0,2
3,68,firm88,0.0,0.0,0
3,69,firm91,0.0,0.0,5
3,70,firm92,0.0,0.0,6
3,71,firm93,0.0,0.0,13
3,72,firm95,0.0,0.0,10
3,73,firm96,0.0,0.0,21
3,74,firm97,0.0,0.0,3
3,75,firm98,0.0,0.0,5
3,76,firm99,0.0,0.0,5
3,77,firm100,0.0,0.0,5
3,78,firm101,0.0,0.0,0
3,79,firm103,0.0,0.0,11
3,80,firm106,0.0,0.0,17
3,81,firm107,0.0,0.0,24
3,82,firm108,0.0,0.0,63
3,83,firm109,0.0,0.0,23
3,84,firm110,0.0,0.0,10
3,85,firm111,0.0,0.0,1
3,86,firm113,0.0,0.0,11
3,87,firm114,0.0,0.0,12
3,88,firm115,0.0,0.0,18
3,89,firm116,0.0,0.0,7
3,90,firm117,0.0,0.0,7
3,91,firm118,0.0,0.0,11
3,92,firm119,0.0,0.0,8
3,93,firm120,0.0,0.0,9
3,94,firm121,0.0,0.0,12
3,95,firm122,0.0,0.0,10
3,96,firm123,0.0,0.0,10
3,97,firm124,0.0,0.0,16
3,98,firm125,0.0,0.0,6
3,99,firm126,0.0,0.0,14
3,100,firm127,0.0,0.0,5
3,101,firm130,0.0,0.0,10
3,102,firm131,0.0,0.0,5
3,103,firm132,0.0,0.0,20
3,104,firm134,0.0,0.0,11
3,105,firm135,0.0,0.0,10
3,106,firm136,0.0,0.0,5
3,107,firm137,0.0,0.0,8
3,108,firm138,0.0,0.0,12
3,109,firm140,0.0,0.0,15
3,110,firm142,0.0,0.0,21
3,111,firm143,0.0,0.0,10
3,112,firm144,0.0,0.0,10
3,113,firm145,0.0,0.0,5
3,114,firm146,0.0,0.0,10
3,115,firm147,0.0,0.0,17
3,116,firm148,0.0,0.0,10
3,117,firm149,0.0,0.0,9
4,0,firm0,0.0,0.0,0
4,1,firm1,19290.0,18976.0,30
4,2,firm2,0.0,18142.0,1
4,3,firm3,0.0,9738.0,9
4,4,firm4,0.0,40.0,1
4,5,firm6,0.0,192.0,13
4,6,firm7,672.0,3690.0,7
4,7,firm11,0.0,130.0,1
4,8,firm12,0.0,0.0,3
4,9,firm13,630.0,1618.0,18
4,10,firm14,100.0,1924.0,14
4,11,firm17,5406.0,3552.0,7
4,12,firm19,3640.0,13886.0,25
4,13,firm22,15888.0,29276.0,15
4,14,firm23,10692.0,2514.0,42
4,15,firm24,2184.0,13505.0,11
4,16,firm26,2144.0,6336.0,12
4,17,firm27,0.0,0.0,1
4,18,firm28,440.0,0.0,1
4,19,firm29,15317.0,0.0,6
4,20,firm30,2490.0,0.0,30
4,21,firm32,0.0,0.0,11
4,22,firm33,0.0,0.0,2
4,23,firm34,0.0,0.0,13
4,24,firm36,0.0,0.0,21
4,25,firm37,4716.0,0.0,28
4,26,firm38,0.0,0.0,0
4,27,firm39,0.0,0.0,6
4,28,firm41,0.0,0.0,6
4,29,firm42,0.0,0.0,5
4,30,firm43,14152.0,0.0,10
4,31,firm45,0.0,0.0,13
4,32,firm46,2040.0,0.0,2
4,33,firm47,0.0,0.0,3
4,34,firm48,0.0,0.0,1
4,35,firm49,0.0,0.0,32
4,36,firm51,5664.0,0.0,6
4,37,firm52,0.0,0.0,9
4,38,firm53,0.0,0.0,3
4,39,firm54,0.0,0.0,4
4,40,firm55,0.0,0.0,12
4,41,firm56,2144.0,0.0,21
4,42,firm57,15910.0,0.0,24
4,43,firm58,0.0,0.0,9
4,44,firm59,0.0,0.0,2
4,45,firm60,0.0,0.0,28
4,46,firm61,0.0,0.0,1
4,47,firm62,0.0,0.0,6
4,48,firm63,0.0,0.0,15
4,49,firm64,0.0,0.0,35
4,50,firm65,0.0,0.0,9
4,51,firm66,0.0,0.0,22
4,52,firm67,0.0,0.0,21
4,53,firm68,0.0,0.0,2
4,54,firm69,0.0,0.0,2
4,55,firm70,0.0,0.0,53
4,56,firm71,0.0,0.0,27
4,57,firm72,0.0,0.0,26
4,58,firm74,0.0,0.0,25
4,59,firm76,0.0,0.0,2
4,60,firm78,0.0,0.0,19
4,61,firm79,0.0,0.0,16
4,62,firm80,0.0,0.0,122
4,63,firm81,0.0,0.0,37
4,64,firm82,0.0,0.0,2
4,65,firm83,0.0,0.0,7
4,66,firm85,0.0,0.0,24
4,67,firm87,0.0,0.0,2
4,68,firm88,0.0,0.0,0
4,69,firm91,0.0,0.0,6
4,70,firm92,0.0,0.0,7
4,71,firm93,0.0,0.0,16
4,72,firm95,0.0,0.0,12
4,73,firm96,0.0,0.0,25
4,74,firm97,0.0,0.0,3
4,75,firm98,0.0,0.0,8
4,76,firm99,0.0,0.0,6
4,77,firm100,0.0,0.0,6
4,78,firm101,0.0,0.0,1
4,79,firm103,0.0,0.0,13
4,80,firm106,0.0,0.0,22
4,81,firm107,0.0,0.0,30
4,82,firm108,0.0,0.0,79
4,83,firm109,0.0,0.0,25
4,84,firm110,0.0,0.0,12
4,85,firm111,0.0,0.0,1
4,86,firm113,0.0,0.0,13
4,87,firm114,0.0,0.0,15
4,88,firm115,0.0,0.0,23
4,89,firm116,0.0,0.0,9
4,90,firm117,0.0,0.0,9
4,91,firm118,0.0,0.0,13
4,92,firm119,0.0,0.0,12
4,93,firm120,0.0,0.0,12
4,94,firm121,0.0,0.0,15
4,95,firm122,0.0,0.0,12
4,96,firm123,0.0,0.0,12
4,97,firm124,0.0,0.0,18
4,98,firm125,0.0,0.0,7
4,99,firm126,0.0,0.0,17
4,100,firm127,0.0,0.0,6
4,101,firm130,0.0,0.0,12
4,102,firm131,0.0,0.0,6
4,103,firm132,0.0,0.0,24
4,104,firm134,0.0,0.0,13
4,105,firm135,0.0,0.0,12
4,106,firm136,0.0,0.0,6
4,107,firm137,0.0,0.0,10
4,108,firm138,0.0,0.0,14
4,109,firm140,0.0,0.0,19
4,110,firm142,0.0,0.0,26
4,111,firm143,0.0,0.0,12
4,112,firm144,0.0,0.0,13
4,113,firm145,0.0,0.0,6
4,114,firm146,0.0,0.0,12
4,115,firm147,0.0,0.0,19
4,116,firm148,0.0,0.0,12
4,117,firm149,0.0,0.0,11
5,0,firm0,0.0,0.0,1
5,1,firm1,129702.0,366361.0,34
5,2,firm2,0.0,19580.0,4
5,3,firm3,0.0,129026.0,15
5,4,firm4,0.0,5850.0,7
5,5,firm6,7464.0,185274.0,16
5,6,firm7,75157.0,1376.0,9
5,7,firm11,0.0,40806.0,0
5,8,firm12,48612.0,1244.0,4
5,9,firm13,120530.0,88679.0,18
5,10,firm14,81612.0,105995.0,19
5,11,firm17,106992.0,23589.0,8
5,12,firm19,272214.0,208350.0,33
5,13,firm22,58776.0,410524.0,13
5,14,firm23,296760.0,228417.0,44
5,15,firm24,29370.0,58957.0,14
5,16,firm26,78882.0,28865.0,18
5,17,firm27,0.0,0.0,2
5,18,firm28,0.0,40.0,0
5,19,firm29,33285.0,2703.0,6
5,20,firm30,15569.0,498.0,38
5,21,firm32,29040.0,0.0,17
5,22,firm33,53438.0,0.0,3
5,23,firm34,0.0,0.0,17
5,24,firm36,2176.0,0.0,31
5,25,firm37,17139.0,916.0,36
5,26,firm38,0.0,0.0,0
5,27,firm39,0.0,0.0,9
5,28,firm41,0.0,0.0,7
5,29,firm42,60246.0,0.0,5
5,30,firm43,56480.0,2960.0,9
5,31,firm45,160.0,0.0,16
5,32,firm46,20985.0,408.0,4
5,33,firm47,0.0,0.0,3
5,34,firm48,0.0,0.0,2
5,35,firm49,77232.0,0.0,46
5,36,firm51,12245.0,944.0,5
5,37,firm52,1680.0,0.0,14
5,38,firm53,0.0,0.0,5
5,39,firm54,2080.0,0.0,6
5,40,firm55,13788.0,0.0,15
5,41,firm56,89952.0,536.0,27
5,42,firm57,108891.0,1684.0,28
5,43,firm58,256.0,0.0,12
5,44,firm59,3840.0,0.0,2
5,45,firm60,0.0,0.0,34
5,46,firm61,0.0,0.0,1
5,47,firm62,0.0,0.0,7
5,48,firm63,0.0,0.0,19
5,49,firm64,100.0,0.0,48
5,50,firm65,0.0,0.0,9
5,51,firm66,0.0,0.0,28
5,52,firm67,0.0,0.0,26
5,53,firm68,0.0,0.0,3
5,54,firm69,0.0,0.0,3
5,55,firm70,2112.0,0.0,61
5,56,firm71,2648.0,0.0,33
5,57,firm72,816.0,0.0,33
5,58,firm74,0.0,0.0,29
5,59,firm76,0.0,0.0,3
5,60,firm78,0.0,0.0,26
5,61,firm79,64.0,0.0,20
5,62,firm80,2308.0,0.0,150
5,63,firm81,792.0,0.0,44
5,64,firm82,189.0,0.0,2
5,65,firm83,0.0,0.0,12
5,66,firm85,0.0,0.0,28
5,67,firm87,0.0,0.0,3
5,68,firm88,0.0,0.0,1
5,69,firm91,0.0,0.0,9
5,70,firm92,0.0,0.0,9
5,71,firm93,0.0,0.0,17
5,72,firm95,0.0,0.0,14
5,73,firm96,0.0,0.0,28
5,74,firm97,0.0,0.0,3
5,75,firm98,0.0,0.0,10
5,76,firm99,0.0,0.0,7
5,77,firm100,0.0,0.0,9
5,78,firm101,0.0,0.0,1
5,79,firm103,0.0,0.0,13
5,80,firm106,0.0,0.0,27
5,81,firm107,0.0,0.0,39
5,82,firm108,0.0,0.0,90
5,83,firm109,0.0,0.0,33
5,84,firm110,0.0,0.0,14
5,85,firm111,0.0,0.0,2
5,86,firm113,0.0,0.0,17
5,87,firm114,0.0,0.0,16
5,88,firm115,0.0,0.0,28
5,89,firm116,0.0,0.0,11
5,90,firm117,0.0,0.0,13
5,91,firm118,0.0,0.0,15
5,92,firm119,0.0,0.0,16
5,93,firm120,0.0,0.0,14
5,94,firm121,0.0,0.0,19
5,95,firm122,0.0,0.0,14
5,96,firm123,0.0,0.0,14
5,97,firm124,0.0,0.0,21
5,98,firm125,0.0,0.0,8
5,99,firm126,0.0,0.0,20
5,100,firm127,0.0,0.0,7
5,101,firm130,0.0,0.0,14
5,102,firm131,0.0,0.0,7
5,103,firm132,0.0,0.0,29
5,104,firm134,0.0,0.0,16
5,105,firm135,0.0,0.0,14
5,106,firm136,0.0,0.0,7
5,107,firm137,0.0,0.0,12
5,108,firm138,0.0,0.0,15
5,109,firm140,0.0,0.0,23
5,110,firm142,0.0,0.0,34
5,111,firm143,0.0,0.0,14
5,112,firm144,0.0,0.0,14
5,113,firm145,0.0,0.0,7
5,114,firm146,0.0,0.0,14
5,115,firm147,0.0,0.0,21
5,116,firm148,0.0,0.0,14
5,117,firm149,0.0,0.0,12
6,0,firm0,0.0,16444.0,0
6,1,firm1,107790.0,247122.0,31
6,2,firm2,0.0,39392.0,3
6,3,firm3,18060.0,74016.0,22
6,4,firm4,0.0,77464.0,8
6,5,firm6,31680.0,62654.0,14
6,6,firm7,21672.0,20665.0,9
6,7,firm11,0.0,0.0,1
6,8,firm12,6912.0,13318.0,4
6,9,firm13,79304.0,119743.0,16
6,10,firm14,32888.0,61823.0,20
6,11,firm17,32286.0,17832.0,9
6,12,firm19,194243.0,175786.0,30
6,13,firm22,144144.0,335474.0,17
6,14,firm23,155054.0,155501.0,44
6,15,firm24,13008.0,29951.0,15
6,16,firm26,72761.0,78399.0,19
6,17,firm27,63470.0,0.0,2
6,18,firm28,0.0,0.0,3
6,19,firm29,22371.0,4151.0,4
6,20,firm30,62162.0,3294.0,41
6,21,firm32,33108.0,4840.0,17
6,22,firm33,0.0,4858.0,2
6,23,firm34,2765.0,0.0,22
6,24,firm36,49140.0,544.0,39
6,25,firm37,25624.0,2055.0,42
6,26,firm38,0.0,0.0,0
6,27,firm39,1304.0,0.0,12
6,28,firm41,3342.0,0.0,7
6,29,firm42,4284.0,10041.0,3
6,30,firm43,9088.0,3410.0,8
6,31,firm45,16014.0,20.0,17
6,32,firm46,0.0,4197.0,4
6,33,firm47,0.0,0.0,3
6,34,firm48,0.0,0.0,2
6,35,firm49,63044.0,4798.0,57
6,36,firm51,10332.0,2449.0,6
6,37,firm52,8851.0,0.0,17
6,38,firm53,0.0,0.0,6
6,39,firm54,11096.0,260.0,7
6,40,firm55,12982.0,2298.0,16
6,41,firm56,80634.0,20724.0,30
6,42,firm57,64078.0,14794.0,30
6,43,firm58,4798.0,32.0,13
6,44,firm59,16992.0,640.0,1
6,45,firm60,715.0,0.0,39
6,46,firm61,2048.0,0.0,1
6,47,firm62,0.0,0.0,8
6,48,firm63,4085.0,0.0,22
6,49,firm64,9824.0,0.0,56
6,50,firm65,0.0,0.0,10
6,51,firm66,680.0,0.0,32
6,52,firm67,253.0,0.0,32
6,53,firm68,324.0,0.0,3
6,54,firm69,3200.0,0.0,5
6,55,firm70,13077.0,264.0,65
6,56,firm71,12907.0,0.0,40
6,57,firm72,1455.0,136.0,37
