t,firm_id,firm_name,inbound_units,outbound_units,open_orders
42,102,firm131,33.0,0.0,13
42,103,firm132,181.0,0.0,94
42,104,firm134,34.0,8.0,30
42,105,firm135,0.0,0.0,57
42,106,firm136,3.0,0.0,26
42,107,firm137,138.0,0.0,27
42,108,firm138,16.0,0.0,20
42,109,firm140,307.0,0.0,70
42,110,firm142,134.0,21.0,75
42,111,firm143,3.0,0.0,54
42,112,firm144,48.0,4.0,25
42,113,firm145,38.0,0.0,20
42,114,firm146,14.0,0.0,32
42,115,firm147,10.0,11.0,30
42,116,firm148,11.0,0.0,32
42,117,firm149,14.0,0.0,41
43,0,firm0,0.0,0.0,0
43,1,firm1,63150.0,226353.0,32
43,2,firm2,0.0,42100.0,2
43,3,firm3,30148.0,41374.0,15
43,4,firm4,6336.0,3228.0,4
43,5,firm6,38832.0,39295.0,17
43,6,firm7,76538.0,25150.0,9
43,7,firm11,0.0,20266.0,1
43,8,firm12,10440.0,6928.0,4
43,9,firm13,46534.0,37614.0,27
43,10,firm14,40560.0,106913.0,19
43,11,firm17,14334.0,20429.0,8
43,12,firm19,80004.0,112414.0,30
43,13,firm22,43806.0,195079.0,14
43,14,firm23,200972.0,90926.0,60
43,15,firm24,18888.0,92292.0,13
43,16,firm26,43056.0,71431.0,17
43,17,firm27,0.0,0.0,0
43,18,firm28,0.0,8162.0,3
43,19,firm29,40261.0,1393.0,11
43,20,firm30,56035.0,1641.0,50
43,21,firm32,21972.0,4449.0,26
43,22,firm33,2479.0,0.0,10
43,23,firm34,7098.0,2116.0,21
43,24,firm36,18842.0,1640.0,48
43,25,firm37,24496.0,10009.0,44
43,26,firm38,0.0,0.0,0
43,27,firm39,2804.0,805.0,15
43,28,firm41,248.0,536.0,9
43,29,firm42,47808.0,0.0,4
43,30,firm43,12504.0,5996.0,13
43,31,firm45,3238.0,988.0,16
43,32,firm46,144.0,3292.0,5
43,33,firm47,1120.0,0.0,5
43,34,firm48,0.0,0.0,1
43,35,firm49,37363.0,9801.0,61
43,36,firm51,8232.0,0.0,6
43,37,firm52,7000.0,0.0,24
43,38,firm53,10344.0,0.0,14
43,39,firm54,3232.0,50.0,9
43,40,firm55,11128.0,1320.0,20
43,41,firm56,46100.0,9974.0,39
43,42,firm57,27112.0,18198.0,28
43,43,firm58,4102.0,386.0,10
43,44,firm59,23148.0,488.0,4
43,45,firm60,204.0,437.0,46
43,46,firm61,0.0,31.0,4
43,47,firm62,416.0,0.0,13
43,48,firm63,2316.0,0.0,34
43,49,firm64,4460.0,496.0,78
43,50,firm65,156.0,0.0,13
43,51,firm66,3944.0,60.0,40
43,52,firm67,2968.0,114.0,52
43,53,firm68,3120.0,0.0,4
43,54,firm69,1680.0,0.0,7
43,55,firm70,5882.0,362.0,57
43,56,firm71,10480.0,0.0,57
43,57,firm72,2196.0,27.0,54
43,58,firm74,8613.0,807.0,39
43,59,firm76,1260.0,84.0,10
43,60,firm78,5360.0,735.0,43
43,61,firm79,8956.0,2.0,41
